Filename,AMP,ANDC,AWL,CAUS,CONC,COND,CONJ,DEMO,DEMP,DPAR,DWNT,EMPH,EX,FPP1,GER,HDG,INPR,JJ,NEMD,NN,NOMZ,OSUB,PHC,PIN,PIT,PLACE,POMD,PRED,PRMD,RB,SPP2,SYNE,THAC,THVC,TIME,TO,TOBJ,TPP3,TSUB,TTR,VBD,VPRT,XX0,[BEMA],[BYPA],[CONT],[PASS],[PASTP],[PEAS],[PIRE],[PRESP],[PRIV],[PROD],[PUBV],[SERE],[SMP],[SPAU],[SPIN],[STPR],[SUAV],[THATD],[WHCL],[WHOBJ],[WHQU],[WHSUB],[WZPAST],[WZPRES],Underused_variables,Overused_variables,
0-llama2,-1.04,-0.94,3.47,-0.65,-0.62,1.27,7.56,0.81,-0.40,-0.52,2.06,1.05,-1.22,-0.53,3.76,-0.46,-0.70,1.88,-1.00,-0.58,4.17,6.36,9.59,-1.72,-0.70,-0.91,8.26,7.42,-1.33,-2.66,-0.72,-1.06,4.00,-1.14,-1.49,0.68,-0.73,-0.03,19.50,0,-1.32,-0.32,-1.39,-0.17,-0.62,-0.73,-1.45,-0.25,-1.13,-0.64,4.12,-0.70,-0.86,5.98,13.00,-0.80,-1.12,0.00,-0.74,0.77,-0.10,2.10,-0.82,-0.33,-1.05,-0.81,-0.89,RB ,AWL CONJ DWNT GER NOMZ OSUB PHC POMD PRED THAC TSUB [PRESP] [PUBV] [SERE] [WHCL] 
8-llama2,-0.12,1.58,3.97,-0.65,-0.62,-1.14,11.31,-0.64,-0.96,-0.52,0.25,-0.36,-1.22,-0.86,-1.84,-0.46,-0.70,5.64,0.14,-0.53,6.17,5.64,8.59,-0.74,0.25,1.94,0.40,5.62,-1.33,-2.35,-0.72,-1.06,-0.50,0.52,-1.49,1.66,-0.73,-0.90,14.62,0,-1.32,-0.64,-0.61,-0.95,-0.62,-0.73,-0.36,-0.25,-1.19,-0.64,2.24,-0.57,-0.86,1.26,17.75,-0.80,-1.24,0.00,-0.74,0.61,-0.76,-0.60,-0.82,-0.33,-1.05,-0.81,0.44,RB ,AWL CONJ JJ NOMZ OSUB PHC PRED TSUB [PRESP] [SERE] 
7-llama2,-1.04,0.52,2.40,-0.65,-0.62,-1.14,3.62,-2.36,-0.96,-0.52,-1.25,-0.38,2.67,-0.41,-1.84,-0.46,-0.70,-0.24,-1.00,1.56,3.49,3.36,5.67,-0.03,0.86,0.47,3.03,5.38,-1.33,-1.87,-0.72,-1.06,7.33,3.69,-0.14,1.09,-0.73,-0.81,8.25,0,-0.47,-0.56,-1.02,-1.01,-0.62,-0.73,-1.11,-0.25,-1.21,3.64,0.76,-0.15,-0.20,-1.00,5.50,-0.80,-0.32,0.00,-0.74,2.06,-0.76,4.10,-0.82,-0.33,-1.05,-0.81,-0.89,DEMO ,AWL CONJ EX NOMZ OSUB PHC POMD PRED THAC THVC TSUB [PIRE] [SERE] [SUAV] [WHCL] 
6-llama2,-0.15,-0.46,2.18,-0.65,-0.62,-1.14,9.50,-1.81,-0.48,-0.52,-1.25,3.52,-1.22,-0.95,5.55,-0.46,-0.70,3.37,-1.00,-0.27,0.90,5.45,10.89,-0.48,-0.46,-0.91,6.37,10.81,-0.21,-1.86,-0.72,1.87,-0.50,-1.14,-1.49,0.27,1.36,-0.60,2.38,0,-1.32,-0.97,-1.02,1.46,1.15,-0.73,-0.03,-0.25,-1.65,-0.64,6.29,-1.28,-0.86,2.04,11.50,-0.80,-1.28,0.00,-0.74,-0.19,0.95,-0.60,-0.82,-0.33,-1.05,-0.81,0.39,,AWL CONJ EMPH GER JJ OSUB PHC POMD PRED TSUB [PRESP] [PUBV] [SERE] 
9-llama2,0.65,-0.02,3.00,-0.65,-0.62,-0.14,4.69,0.76,-0.50,-0.52,0.12,1.62,0.00,-0.46,-0.13,-0.46,-0.70,3.49,-1.00,-0.97,3.76,3.09,9.22,-1.69,-0.83,-0.26,8.31,9.92,-1.33,-1.25,-0.72,-1.06,-0.50,1.10,-1.49,3.18,-0.73,-1.23,18.62,0,-1.32,-0.87,0.75,0.46,-0.62,-0.73,-0.47,-0.25,-1.65,-0.64,2.00,-1.31,-0.86,-0.22,5.25,-0.80,-0.44,44000.00,-0.74,3.29,-0.22,-0.60,-0.82,-0.33,-1.05,-0.10,-0.89,,AWL CONJ JJ NOMZ OSUB PHC POMD PRED TO TSUB [SERE] [SPIN] [SUAV] 
1-llama2,-1.04,1.27,2.55,-0.65,-0.62,0.09,5.88,0.17,-0.96,-0.52,2.06,-1.50,1.72,-0.43,-1.13,1.62,-0.70,1.14,-1.00,-0.90,5.06,6.36,6.59,-0.49,0.04,-0.91,5.17,8.38,-0.69,-2.07,-0.14,-1.06,-0.50,3.45,-1.49,5.86,-0.73,-0.62,-0.50,0,-1.32,-0.56,-1.39,0.09,-0.62,-0.73,0.15,-0.25,-1.65,-0.64,-0.59,-0.20,-0.86,-0.44,13.00,-0.80,3.12,0.00,-0.74,3.35,-0.76,-0.60,-0.82,-0.33,1.60,-0.81,-0.89,RB ,AWL CONJ DWNT NOMZ OSUB PHC POMD PRED THVC TO [SERE] [SPAU] [SUAV] 
3-llama2,-1.04,0.06,2.38,-0.65,-0.62,-1.14,8.31,0.52,0.54,-0.52,0.25,2.52,2.78,-0.77,7.05,-0.46,-0.70,1.53,0.14,-0.32,2.81,10.09,10.37,-0.45,0.25,-0.91,5.26,3.77,-1.33,-2.35,-0.72,-1.06,3.50,-0.31,-1.49,1.21,1.45,-0.68,8.50,0,-1.32,-0.57,-1.39,-1.20,-0.62,-0.73,-0.73,-0.25,-1.65,-0.64,3.65,0.83,-0.86,-0.98,5.75,-0.80,-1.24,0.00,-0.74,0.61,-0.76,-0.60,0.59,-0.33,0.15,-0.81,0.44,RB ,AWL CONJ EMPH EX GER NOMZ OSUB PHC POMD PRED THAC TSUB [PRESP] [SERE] 
4-llama2,-0.12,0.56,2.68,-0.65,-0.62,2.14,12.75,-0.64,-0.96,-0.52,0.25,-0.36,2.78,-0.77,-0.58,-0.46,-0.70,2.27,0.14,0.94,0.78,1.27,13.89,-0.47,-0.10,-0.91,9.34,3.73,-1.33,-1.40,-0.72,-1.06,-0.50,1.34,-1.49,1.62,-0.73,-0.80,11.50,0,-1.32,-1.07,0.18,-1.46,-0.62,-0.73,1.09,-0.25,-1.19,1.55,0.82,0.12,-0.86,-0.98,-0.25,-0.80,4.52,0.00,-0.74,0.61,-0.76,-0.60,-0.82,-0.33,-1.05,-0.81,-0.89,,AWL COND CONJ EX JJ PHC POMD PRED TSUB [SPAU] 
5-llama2,-1.04,0.42,1.47,-0.65,-0.62,-1.14,6.00,-1.83,0.83,-0.52,0.12,-1.50,-1.22,-0.71,-1.26,-0.46,-0.70,1.92,-1.00,0.85,2.95,5.00,12.30,-0.03,-0.85,-0.26,9.40,3.15,-1.33,-2.99,-0.72,-1.06,-0.50,1.10,-1.49,0.80,-0.73,-0.95,18.38,0,-1.32,-0.89,-1.03,-1.62,-0.62,-0.73,-0.47,-0.25,-1.65,-0.64,0.71,0.34,-0.86,-1.02,10.50,-0.80,-2.20,0.00,-0.74,5.32,-0.22,3.70,-0.82,-0.33,2.20,-0.81,-0.89,RB [SPAU] ,CONJ NOMZ OSUB PHC POMD PRED TSUB [SERE] [SUAV] [WHCL] [WHSUB] 
2-llama2,-1.04,1.23,2.10,-0.65,-0.62,-1.14,4.50,1.62,0.35,-0.52,0.06,0.00,2.28,-0.32,-1.84,-0.46,-0.70,1.10,1.00,-0.91,4.42,2.91,9.56,-1.47,1.49,-0.91,4.91,7.85,-0.83,-2.07,-0.72,-1.06,3.00,3.90,-1.49,4.43,1.18,-0.68,20.38,0,-1.32,-0.07,-0.70,0.98,-0.62,-0.73,-0.18,-0.25,-1.65,3.18,-0.59,-0.13,-0.86,-1.43,-0.25,-0.80,0.32,0.00,-0.74,-0.94,-0.76,-0.60,-0.82,-0.33,1.05,-0.81,-0.89,RB ,AWL CONJ EX NOMZ OSUB PHC POMD PRED THAC THVC TO TSUB [PIRE] 
