Filename,AMP,ANDC,AWL,CAUS,CONC,COND,CONJ,DEMO,DEMP,DPAR,DWNT,EMPH,EX,FPP1,GER,HDG,INPR,JJ,NEMD,NN,NOMZ,OSUB,PHC,PIN,PIT,PLACE,POMD,PRED,PRMD,RB,SPP2,SYNE,THAC,THVC,TIME,TO,TOBJ,TPP3,TSUB,TTR,VBD,VPRT,XX0,[BEMA],[BYPA],[CONT],[PASS],[PASTP],[PEAS],[PIRE],[PRESP],[PRIV],[PROD],[PUBV],[SERE],[SMP],[SPAU],[SPIN],[STPR],[SUAV],[THATD],[WHCL],[WHOBJ],[WHQU],[WHSUB],[WZPAST],[WZPRES],Underused_variables,Overused_variables,
9-llama3,-1.04,-0.46,2.82,-0.65,-0.62,-1.14,12.38,-0.14,0.02,-0.52,0.19,2.40,-1.22,-0.33,0.00,-0.46,-0.70,2.61,3.43,-0.54,4.78,1.18,6.52,-0.95,-0.79,-0.24,3.03,3.58,0.33,-2.93,-0.72,-1.06,-0.50,2.90,-1.49,2.77,-0.73,-1.12,14.12,0,-1.16,-1.11,0.13,-1.75,-0.62,-0.73,-1.11,-0.25,-1.65,-0.64,2.18,0.74,-0.86,-0.56,-0.25,-0.80,-1.28,0.00,-0.74,2.06,0.39,-0.60,-0.82,-0.33,-1.05,-0.81,0.39,RB ,AWL CONJ EMPH JJ NEMD NOMZ PHC POMD PRED THVC TO TSUB [PRESP] [SUAV] 
1-llama3,-1.04,2.23,3.00,-0.65,-0.62,-1.14,8.75,-1.33,-0.96,-0.52,0.12,0.57,-1.22,-0.46,0.45,1.23,-0.70,0.94,0.05,0.06,4.35,5.00,8.41,-0.16,-1.14,-0.91,8.91,6.54,-1.33,-2.24,-0.72,-1.06,-0.50,2.62,-1.49,0.84,1.27,-0.94,18.50,0,-1.32,-0.62,-1.03,-0.23,-0.62,-0.73,-1.12,-0.25,-1.65,-0.64,1.94,-0.27,-0.86,-0.22,5.25,-0.80,-1.32,0.00,-0.74,1.87,-0.76,-0.60,-0.82,-0.33,0.05,-0.81,-0.89,RB ,ANDC AWL CONJ NOMZ OSUB PHC POMD PRED THVC TSUB [SERE] 
6-llama3,0.62,0.42,1.90,-0.65,-0.62,-1.14,8.75,-1.83,0.85,-0.52,0.12,2.64,-1.22,-0.63,1.58,-0.46,-0.70,2.54,0.05,0.41,1.18,3.00,12.41,-0.17,-0.85,-0.91,5.77,4.04,-1.33,-2.62,-0.72,0.31,-0.50,0.34,-1.49,-0.34,1.27,-1.14,-0.50,0,-0.96,-1.00,-0.33,-1.38,2.69,-0.73,0.18,-0.25,1.27,-0.64,7.06,-0.69,-0.86,3.00,5.25,-0.80,2.12,0.00,-0.74,4.68,2.41,1.60,-0.82,-0.33,-1.05,-0.81,-0.89,RB ,CONJ EMPH JJ OSUB PHC POMD PRED [BYPA] [PRESP] [PUBV] [SERE] [SPAU] [SUAV] [THATD] 
7-llama3,-1.04,1.27,2.85,-0.65,-0.62,-0.18,11.19,1.19,-0.52,-0.52,0.06,-1.00,2.33,-0.47,-1.29,-0.46,-0.70,1.41,1.05,-0.05,3.35,3.00,1.89,-0.67,1.55,-0.29,6.86,8.85,-0.83,-1.07,-0.72,-1.06,3.00,2.52,-1.49,1.52,3.18,-0.95,-0.50,0,-1.32,-0.41,-0.69,0.60,-0.62,-0.73,0.80,-0.25,-1.65,-0.64,-0.59,-0.10,-0.86,-1.43,5.00,-0.80,0.36,0.00,-0.74,-0.26,-0.76,-0.60,-0.82,-0.33,-1.05,-0.81,0.28,,AWL CONJ EX NOMZ OSUB POMD PRED THAC THVC TOBJ [SERE] 
0-llama3,-1.04,0.23,2.25,-0.65,-0.62,1.41,7.44,-0.57,-0.19,-0.52,-1.25,0.29,-1.22,-0.68,-0.37,-0.46,-0.70,1.95,-1.00,0.08,3.04,5.91,8.44,-1.48,-1.18,0.18,8.51,-1.81,0.00,-2.45,-0.31,-1.06,-0.50,0.14,-1.49,3.36,-0.73,-0.25,11.25,0,-1.13,-0.74,-0.48,-1.80,-0.62,-0.62,-1.17,-0.25,-1.65,-0.64,3.82,-0.29,-0.86,1.35,4.50,-0.80,-1.44,0.00,-0.04,-0.32,0.15,1.30,-0.82,-0.33,-1.05,-0.81,-0.89,RB ,AWL CONJ NOMZ OSUB PHC POMD TO TSUB [PRESP] [SERE] 
8-llama3,-1.04,1.90,2.82,-0.65,-0.62,-1.14,4.94,-0.19,-0.02,-0.52,0.19,0.67,-1.22,-0.69,-1.24,-0.46,-0.70,4.03,3.33,-0.41,6.35,3.18,15.59,-0.86,-0.82,-0.24,3.54,1.69,-0.79,-2.44,-0.72,-1.06,3.33,2.00,-1.49,0.18,1.36,-0.72,8.00,0,-1.24,-0.81,-0.28,-1.55,-0.62,-0.73,-0.77,-0.25,-1.65,-0.64,2.06,-0.42,-0.86,0.69,5.50,-0.80,-0.40,0.00,-0.74,4.19,-0.20,-0.60,-0.82,-0.33,-1.05,-0.06,-0.89,RB ,AWL CONJ JJ NEMD NOMZ OSUB PHC POMD THAC TSUB [PRESP] [SERE] [SUAV] 
2-llama3,0.69,-0.46,3.23,-0.65,-0.62,-1.14,11.94,-1.29,-0.48,-0.52,1.56,0.64,1.28,-0.61,-1.84,-0.46,-0.70,2.05,5.43,-0.82,4.42,7.27,9.59,-0.08,-0.82,0.41,5.43,2.54,-1.33,-2.83,-0.72,-1.06,-0.50,1.97,-1.49,-0.64,1.36,-0.03,13.62,0,-1.32,-0.29,-0.66,-0.13,-0.62,-0.73,-0.77,-0.25,-1.65,13.73,0.76,-0.43,-0.86,-0.17,11.00,-0.80,-2.20,0.00,-0.74,0.52,-0.20,-0.60,-0.82,-0.33,-1.05,-0.81,-0.89,RB [SPAU] ,AWL CONJ JJ NEMD NOMZ OSUB PHC POMD PRED TSUB [PIRE] [SERE] 
5-llama3,-1.04,-0.52,2.12,-0.65,-0.62,-1.14,10.44,-0.93,1.13,-0.52,0.00,-0.07,-0.11,-0.66,-1.84,-0.46,-0.70,3.02,-0.05,0.41,1.38,4.55,9.81,-1.29,-0.32,-0.91,9.14,5.85,-0.38,-1.91,-0.72,-1.06,-0.50,2.31,-1.49,4.80,1.09,-0.44,12.00,0,-1.32,-1.05,-0.41,-0.67,-0.62,-0.73,-0.24,-0.25,-1.65,-0.64,1.76,0.18,-0.86,-1.06,4.75,-0.80,1.80,0.00,-0.74,7.42,0.22,1.40,-0.82,-0.33,-1.05,-0.81,-0.89,,AWL CONJ JJ OSUB PHC POMD PRED THVC TO TSUB [SERE] [SUAV] 
4-llama3,-1.04,-0.48,2.30,0.65,-0.62,-0.14,10.44,-1.29,-0.96,-0.52,0.12,-0.98,-1.22,-0.36,1.68,-0.46,-0.70,0.22,0.05,1.28,2.35,3.18,7.04,0.93,-0.20,0.41,6.00,5.08,-1.33,-1.69,-0.72,0.31,3.17,4.28,-1.49,0.93,-0.73,-0.63,-0.50,0,-1.10,-0.76,-0.66,-0.62,1.08,-0.73,-1.12,-0.25,-0.79,1.36,-0.59,-0.22,-0.86,-0.19,16.50,-0.80,-2.20,0.00,-0.74,1.23,-0.22,-0.60,-0.82,-0.33,0.05,-0.81,-0.89,[SPAU] ,AWL CONJ NOMZ OSUB PHC POMD PRED THAC THVC [SERE] 
3-llama3,-1.04,0.77,1.90,-0.65,-0.62,-0.18,5.69,-1.86,2.04,-0.52,0.06,1.93,-1.22,1.40,2.50,-0.46,-0.70,1.37,0.00,-1.03,0.90,2.82,13.22,-0.95,0.58,-0.29,8.91,8.46,-0.83,-1.97,-0.72,-1.06,3.00,2.41,-1.49,3.95,3.00,-1.24,-0.50,0,-1.32,-0.83,-1.05,0.71,-0.62,-0.73,0.41,-0.25,-1.65,-0.64,1.82,0.44,-0.86,-0.67,10.00,-0.80,1.08,0.00,-0.74,-0.26,-0.76,-0.60,0.41,-0.33,0.00,-0.81,-0.89,,CONJ DEMP GER OSUB PHC POMD PRED THAC THVC TO TOBJ [SERE] 
